0.0,16.58060000038147,2,5,bystander,ohyama
16.58060000038147,17.927200000286103,2,5,sideparticipant,ohyama
17.927200000286103,27.0482000002861,2,5,bystander,ohyama
27.0482000002861,31.3,2,5,sideparticipant,ohyama
31.3,31.88440000009537,2,5,addressee,ohyama
31.88440000009537,33.78060000038147,2,5,sideparticipant,ohyama
33.78060000038147,34.0475,2,5,addressee,ohyama
34.0475,48.6402000002861,2,5,sideparticipant,ohyama
48.6402000002861,49.8307000002861,2,5,addressee,ohyama
49.8307000002861,56.374,2,5,sideparticipant,ohyama
56.374,58.1077000002861,2,5,bystander,ohyama
58.1077000002861,81.43730000019073,2,5,sideparticipant,ohyama
81.43730000019073,85.4952000002861,2,5,bystander,ohyama
85.4952000002861,90.19130000019074,2,5,sideparticipant,ohyama
90.19130000019074,90.55380000019073,2,5,addressee,ohyama
90.55380000019073,98.19360000038147,2,5,sideparticipant,ohyama
98.19360000038147,113.61180000019074,2,5,bystander,ohyama
113.61180000019074,114.44410000038147,2,5,speaker,ohyama
114.44410000038147,116.10210000038147,2,5,bystander,ohyama
116.10210000038147,134.1082000002861,2,5,sideparticipant,ohyama
134.1082000002861,136.98160000038146,2,5,bystander,ohyama
136.98160000038146,137.68510000038148,2,5,addressee,ohyama
137.68510000038148,142.84110000038146,2,5,bystander,ohyama
142.84110000038146,144.50310000038147,2,5,speaker,ohyama
144.50310000038147,194.26520000028611,2,5,sideparticipant,ohyama
194.26520000028611,194.96010000038146,2,5,addressee,ohyama
194.96010000038146,217.79510000038147,2,5,sideparticipant,ohyama
217.79510000038147,219.95480000019074,2,5,addressee,ohyama
219.95480000019074,220.83340000009537,2,5,sideparticipant,ohyama
220.83340000009537,221.62910000038147,2,5,addressee,ohyama
221.62910000038147,229.46630000019073,2,5,sideparticipant,ohyama
229.46630000019073,229.76460000038148,2,5,addressee,ohyama
229.76460000038148,235.7312000002861,2,5,sideparticipant,ohyama
235.7312000002861,236.193,2,5,addressee,ohyama
236.193,246.08380000019073,2,5,sideparticipant,ohyama
246.08380000019073,247.68380000019073,2,5,speaker,ohyama
247.68380000019073,258.10470000028613,2,5,sideparticipant,ohyama
258.10470000028613,259.6284000000954,2,5,addressee,ohyama
259.6284000000954,270.34060000038147,2,5,sideparticipant,ohyama
270.34060000038147,271.068,2,5,addressee,ohyama
271.068,282.9897000002861,2,5,sideparticipant,ohyama
282.9897000002861,284.43730000019076,2,5,addressee,ohyama
284.43730000019076,284.71890000009535,2,5,sideparticipant,ohyama
284.71890000009535,284.9912000002861,2,5,addressee,ohyama
284.9912000002861,303.53630000019075,2,5,sideparticipant,ohyama
303.53630000019075,303.838,2,5,addressee,ohyama
303.838,308.6997000002861,2,5,sideparticipant,ohyama
308.6997000002861,309.183,2,5,addressee,ohyama
309.183,310.2512000002861,2,5,sideparticipant,ohyama
310.2512000002861,310.5233000001907,2,5,addressee,ohyama
310.5233000001907,313.349,2,5,sideparticipant,ohyama
313.349,313.65640000009535,2,5,addressee,ohyama
313.65640000009535,320.3607000002861,2,5,sideparticipant,ohyama
320.3607000002861,320.9778000001907,2,5,addressee,ohyama
320.9778000001907,321.2742000002861,2,5,sideparticipant,ohyama
321.2742000002861,321.5514000000954,2,5,addressee,ohyama
321.5514000000954,327.7135,2,5,sideparticipant,ohyama
327.7135,329.201,2,5,addressee,ohyama
329.201,334.1741000003815,2,5,sideparticipant,ohyama
334.1741000003815,334.6455,2,5,addressee,ohyama
334.6455,345.39140000009536,2,5,sideparticipant,ohyama
345.39140000009536,346.67960000038147,2,5,bystander,ohyama
346.67960000038147,348.076,2,5,addressee,ohyama
348.076,351.3209000000954,2,5,bystander,ohyama
351.3209000000954,357.684,2,5,sideparticipant,ohyama
357.684,358.4632000002861,2,5,addressee,ohyama
358.4632000002861,363.039,2,5,sideparticipant,ohyama
363.039,363.32230000019075,2,5,addressee,ohyama
363.32230000019075,363.9375,2,5,sideparticipant,ohyama
363.9375,364.21230000019074,2,5,addressee,ohyama
364.21230000019074,364.4508000001907,2,5,sideparticipant,ohyama
364.4508000001907,364.95960000038144,2,5,addressee,ohyama
364.95960000038144,365.51010000038144,2,5,sideparticipant,ohyama
365.51010000038144,366.05960000038147,2,5,addressee,ohyama
366.05960000038147,367.0907000002861,2,5,sideparticipant,ohyama
367.0907000002861,367.65560000038147,2,5,addressee,ohyama
367.65560000038147,369.6652000002861,2,5,sideparticipant,ohyama
369.6652000002861,370.2253000001907,2,5,addressee,ohyama
370.2253000001907,394.6537000002861,2,5,sideparticipant,ohyama
394.6537000002861,395.57,2,5,addressee,ohyama
395.57,396.9967000002861,2,5,sideparticipant,ohyama
396.9967000002861,398.51710000038145,2,5,addressee,ohyama
398.51710000038145,407.2584000000954,2,5,sideparticipant,ohyama
407.2584000000954,422.62240000009535,2,5,bystander,ohyama
422.62240000009535,424.31040000009534,2,5,speaker,ohyama
424.31040000009534,429.9872000002861,2,5,bystander,ohyama
429.9872000002861,433.63030000019074,2,5,sideparticipant,ohyama
433.63030000019074,433.91930000019073,2,5,addressee,ohyama
433.91930000019073,440.94740000009534,2,5,sideparticipant,ohyama
440.94740000009534,441.39590000009537,2,5,addressee,ohyama
441.39590000009537,447.26390000009536,2,5,sideparticipant,ohyama
-5.19,-0.9343000000119215,2,3,sideparticipant,sugiyama
-0.9343000000119215,0.22260000002384128,2,3,speaker,sugiyama
0.22260000002384128,4.577900000035762,2,3,sideparticipant,sugiyama
4.577900000035762,5.678100000023842,2,3,speaker,sugiyama
5.678100000023842,11.357999999999997,2,3,sideparticipant,sugiyama
11.357999999999997,13.45130000001192,2,3,speaker,sugiyama
13.45130000001192,15.99060000002384,2,3,sideparticipant,sugiyama
15.99060000002384,17.51510000002384,2,3,speaker,sugiyama
17.51510000002384,19.13330000001192,2,3,sideparticipant,sugiyama
19.13330000001192,20.15660000002384,2,3,speaker,sugiyama
20.15660000002384,26.445199999988077,2,3,sideparticipant,sugiyama
26.445199999988077,27.294,2,3,speaker,sugiyama
27.294,30.95830000001192,2,3,sideparticipant,sugiyama
30.95830000001192,32.34,2,3,speaker,sugiyama
32.34,33.51719999998808,2,3,sideparticipant,sugiyama
33.51719999998808,34.364400000035765,2,3,speaker,sugiyama
34.364400000035765,35.331,2,3,sideparticipant,sugiyama
35.331,36.42530000001192,2,3,speaker,sugiyama
36.42530000001192,47.824800000011926,2,3,sideparticipant,sugiyama
47.824800000011926,51.0685,2,3,speaker,sugiyama
